subject	first_block	acc_slash	acc_z	acc_absent	acc_present	acc_global_LVF	acc_global_RVF	acc_local_LVF	acc_local_RVF	rt_global_LVF	rt_global_RVF	rt_local_LVF	rt_local_RVF	rt_overall	duration_s	exclude_many_gos	exclude_low_acc	exclude_low_rt	exclude_high_rt	headphonecheck_nCorrect	stereocheck_nCorrect	DL_right	DL_left	DL_other	DL_monoPctCorrect	DL_dualPctCorrect	DL_lat	ehi_i1_writing	ehi_i2_throwing	ehi_i3_toothbrush	ehi_i4_spoon	ehi_total	age	country	sex	education	race	hispanic_ethnicity	task_experience_response	task_experience_other_response	open_ended_feedback_response	DL_i1_clickhand
63d13f2f59ef764f641406dd	slash	75	68.75	56.25	75.78125	90.625	90.625	65.625	56.25	793	889.5	1523.5	1608.5	1007.5	1045.657	0	0	0	0	3	6	37	31	52	58.33	56.67	8.823529411764707	0	0	0	0	0	27	US	Male	12	White	No	No	NA	Eveerything was smooth	100
63d1412396ee4fa133b52643	z	97.5	96.25	93.75	97.65625	96.875	96.875	100	96.875	678.5	655.5	633.5	677.5	665.5	1472.453	0	0	0	0	5	6	89	20	11	95.83	90.83	63.30275229357798	-25	-25	-25	-25	-100	31	UK	Male	16	White	No	No	NA	NA	-100
63d14eca0fd7e8476aff6652	z	90	86.25	75	91.40625	100	93.75	90.625	81.25	457	443.5	648.5	678	523.5	1593.801	0	0	0	0	6	0	24	74	22	91.67	81.67	-51.02040816326531	12.5	0	12.5	0	25	24	US	Male	12	White	No	No	NA	NA	50
63d18647419ae52f5e141607	z	96.25	91.25	78.125	97.65625	93.75	96.875	100	100	750	769	733.5	735.5	749	556.404	0	0	0	0	6	6	93	12	15	95.83	87.5	77.14285714285715	25	12.5	12.5	0	50	35	US	Male	12	American Indian or Alaska Native	No	No	NA	NA	100
63d1c1095b55c7061678a96e	z	92.5	95	93.75	93.75	96.875	96.875	81.25	100	610	674	830	745	706.5	697.04	0	0	0	0	3	6	52	55	13	91.67	89.17	-2.803738317757009	-25	-12.5	-12.5	0	-50	23	US	Female	12	White	No	No	NA	NA	-100
63d2a4b549eb02187fd40092	z	86.25	81.25	93.75	81.25	100	96.875	59.375	68.75	425	535	1070	888.5	591.5	1380.467	0	0	0	0	6	6	61	35	24	91.67	80	27.083333333333332	25	25	25	25	100	37	US	Male	12	White	No	No	NA	Timely was extremely quick for the squares and rectangles.	100
63d2cb67dfc2a799bbd30c69	z	90	86.25	50	97.65625	100	96.875	93.75	100	598	600	646.5	582	607	1011.245	0	0	0	0	6	6	63	51	6	100	95	10.526315789473683	25	25	12.5	25	87.5	40	US	Male	16	White	No	No	NA	Thank you	100
63d2eec88a81e2462be70762	slash	87.5	86.25	46.875	96.875	100	96.875	100	90.625	386.5	381	431.5	466	409	1111.197	0	0	0	0	1	6	39	62	19	87.5	84.17	-22.772277227722775	25	25	25	25	100	30	US	Male	16	Black or African American	No	No	NA	NA	-100
63d2f3294efc674f84b302d2	slash	100	100	100	100	100	100	100	100	576	535	603.5	578	573	603.955	0	0	0	0	6	6	73	33	14	100	88.33	37.735849056603776	25	25	25	25	100	26	US	Male	12	American Indian or Alaska Native	Yes	No	NA	NA	50
63d3a3629d0b9452d3f32c7e	slash	93.75	100	96.875	96.875	100	90.625	96.875	100	658	668.5	656	685.5	685.5	583.549	0	0	0	0	5	6	38	52	30	87.5	75	-15.555555555555555	-25	-12.5	-12.5	-25	-75	24	UK	Male	14	White	No	No	NA	NA	50
63d3f99eac52371a49e65825	slash	86.25	72.5	40.625	89.0625	93.75	87.5	81.25	93.75	430.5	548	607.5	536	530	950.269	0	0	0	0	6	6	60	27	33	83.33	72.5	37.93103448275862	25	25	25	25	100	26	US	Female	16	White	No	No	NA	NA	0
63d3fb15a2f8df9e46752d80	z	96.25	96.25	81.25	100	100	100	100	100	661.5	668.5	734.5	696.5	683	1039.709	0	0	0	0	6	6	48	36	36	100	70	14.285714285714285	-25	-12.5	-25	-12.5	-75	28	UK	Male	16	White	No	No	NA	NA	-100
63d3fbdc74f911908d4c50b3	slash	96.25	92.5	71.875	100	100	100	100	100	718.5	715	724	719	720	638.278	0	0	0	0	6	6	61	49	10	95.83	91.67	10.909090909090908	-25	-25	-25	-25	-100	29	UK	Male	18	White	No	No	NA	NA	-100
63d3fc20bb484480bed0228c	slash	85	88.75	84.375	87.5	93.75	84.375	78.125	93.75	460	555.5	825	631	616	865.237	0	0	0	0	0	6	45	51	24	95.83	80	-6.25	-25	-12.5	-12.5	-12.5	-62.5	21	US	Female	12	Black or African American	No	Not sure (please explain):	possibly	NA	100
63d3fd4267f25518af752d7e	z	88.75	95	71.875	96.875	96.875	93.75	100	96.875	527.5	584	561	547	554.5	755.251	0	0	0	0	6	6	52	56	12	100	90	-3.7037037037037033	25	12.5	12.5	25	75	40	US	Female	16	White	No	No	NA	Good luck with your project! :-)	100
63d3fec908b40217bbd48993	slash	92.5	93.75	71.875	98.4375	96.875	96.875	100	100	623	597.5	622	583.5	612.5	1658.643	0	0	0	0	5	6	50	57	13	100	89.17	-6.5420560747663545	-25	0	-25	-25	-75	34	US	Male	18	White	No	No	NA	NA	-100
63d404f4eaf69448ef9e09e6	z	78.75	78.75	84.375	77.34375	93.75	68.75	68.75	78.125	903	1061	1027	1142	1044.5	842.141	0	0	0	0	5	6	61	45	14	100	88.33	15.09433962264151	-25	-12.5	-12.5	-12.5	-62.5	36	US	Male	18	Asian	No	No	NA	Curious why we are asked to focus on looking at the cross during the audio clip selections. It feels easier to focus on the sounds with eyes closed. Would be interesting to hear the cognitive reason for why you tested this way, as I'm sure that was on purpose.	100
63d4061bc9ec9cf926d6c9f7	slash	81.25	81.25	93.75	78.125	84.375	87.5	90.625	50	375	438.5	461.5	1501	461.5	842.029	0	0	0	0	6	6	57	40	23	87.5	80.83	17.525773195876287	-25	25	-12.5	-12.5	-25	29	US	Female	12	White	No	No	NA	Thanks for the chance to participate. :)	100
63d40b7d3c7f92ff15ef6b67	slash	67.5	61.25000000000001	71.875	62.5	100	96.875	31.25	21.875	413.5	373	2000	2000	524	1149.736	0	0	0	0	6	6	15	99	6	100	95	-73.68421052631578	-12.5	-12.5	-12.5	-25	-62.5	20	US	Female	14	Asian	No	No	NA	NA	-50
63d40f21ea1c311723c7c847	z	100	96.25	90.625	100	100	100	100	100	705	730	720.5	694	726.5	1113.051	0	0	0	0	6	6	71	33	16	95.83	86.67	36.53846153846153	-25	12.5	-25	-25	-62.5	31	US	Male	12	White	No	No	NA	No comments!	100
63d410114a361b7bee9c12b9	slash	78.75	86.25	46.875	91.40625	90.625	87.5	93.75	93.75	357.5	379.5	511	479	424.5	1093.492	0	0	0	0	2	6	51	56	13	95.83	89.17	-4.672897196261682	25	25	25	25	100	36	US	Female	16	Black or African American	No	No	NA	NA	100
63d413840c9c512ac3dfc533	slash	93.75	97.5	87.5	97.65625	93.75	96.875	100	100	821	808.5	811.5	817	814	947.335	0	0	0	0	6	6	40	45	35	83.33	70.83	-5.88235294117647	-25	-25	-25	-25	-100	34	US	Male	12	Multiple	No	No	NA	NA	100
63d41536bd37096fda85cfb8	z	93.75	96.25	84.375	97.65625	100	100	100	90.625	392.5	387.5	419	471	412	1145.391	0	0	0	0	6	6	71	38	11	100	90.83	30.275229357798167	-25	-25	-25	-25	-100	20	UK	Male	14	White	No	No	NA	NA	100
63d41641e3864dede6329c16	z	68.75	62.5	68.75	64.84375	87.5	78.125	53.125	40.625	1164.5	1247.5	1746	2000	1368.5	1414.662	0	0	0	0	6	6	50	41	29	79.17	75.83	9.89010989010989	-25	-25	-25	25	-50	38	UK	Male	18	Multiple	No	No	NA	This task took longer than 20 minutes!	-100
63d416bc58ca5094af85cf8a	slash	93.75	93.75	75	98.4375	100	93.75	100	100	435.5	441	481	440	442	521.199	0	0	0	0	1	6	34	53	33	83.33	72.5	-21.839080459770116	-25	12.5	12.5	12.5	12.5	25	UK	Female	18	White	No	No	NA	NA	100
63d4251f684e52575206f44b	slash	88.75	83.75	84.375	86.71875	100	90.625	81.25	75	844.5	844.5	999	986	893	758.64	0	0	0	0	5	6	47	51	22	91.67	81.67	-4.081632653061225	25	25	25	25	100	23	UK	Male	12	White	No	No	NA	NA	100
63d44472a72a227e0fef6bdc	slash	90	96.25	78.125	96.875	96.875	96.875	100	93.75	452	409	545	508	475	663.034	0	0	0	0	6	6	53	46	21	100	82.5	7.07070707070707	25	25	25	12.5	87.5	27	US	Male	16	White	No	No	NA	no	100
63d447dff5d5b197f0d02275	slash	97.5	97.5	100	96.875	100	96.875	90.625	100	588.5	611	660.5	692	660	709.538	0	0	0	0	6	6	55	41	24	100	80	14.583333333333334	-25	-25	-25	-12.5	-87.5	29	UK	Male	16	White	No	No	NA	NA	-100
63d461ae668907ea6006f43f	z	95	91.25	71.875	98.4375	100	96.875	96.875	100	420	390	425.5	413.5	416.5	1853.685	0	0	0	0	0	3	41	49	30	91.67	75	-8.88888888888889	0	0	12.5	12.5	25	29	US	Male	14	White	No	Not sure (please explain):	I've done a lot of similar experiments	NA	100
63d4dbdd4adb3ccef611be9c	z	77.5	83.75	9.375	98.4375	96.875	100	96.875	100	244.5	324	325.5	310	314	1050.54	1	0	0	0	6	6	68	30	22	95.83	81.67	38.775510204081634	25	25	25	25	100	39	US	Male	12	White	No	No	NA	NA	100
63d5e3bf4a739d1158b9ce64	z	85	66.25	65.625	78.125	87.5	78.125	68.75	78.125	528.5	548.5	750.5	604	581.5	809.268	0	0	0	0	0	6	59	47	14	100	88.33	11.320754716981133	25	25	25	25	100	35	US	Female	16	White	No	No	NA	nothing i can thnk of	100
63d672fd60ac772cd04cc33b	slash	72.5	88.75	81.25	80.46875	81.25	84.375	68.75	87.5	734.5	793.5	1035	953	872.5	757.796	0	0	0	0	6	1	21	64	35	75	70.83	-50.588235294117645	25	25	25	25	100	34	US	Male	8	Multiple	No	No	NA	NA	0
63d68acca98cdd2bf385cfad	z	85	91.25	50	97.65625	100	100	96.875	93.75	388	372	382	433.5	394	835.762	0	0	0	0	6	6	43	57	20	100	83.33	-14.000000000000002	-25	0	0	-12.5	-37.5	26	UK	Male	16	White	No	No	NA	NA	-100
63d6d8e21745f34be8ce7c35	slash	70	20	59.375	41.40625	31.25	46.875	43.75	43.75	2000	2000	2000	2000	2000	3382.607	0	1	0	1	6	1	33	37	50	54.17	58.33	-5.714285714285714	0	12.5	0	0	12.5	30	US	Male	18	Black or African American	No	No	NA	NA	-50
63d6dfc970a407ead0b0d3a1	slash	80	80	0	100	100	100	100	100	154.5	52	47	114	96	835.599	1	0	1	0	1	6	40	39	41	75	65.83	1.2658227848101267	12.5	25	12.5	12.5	62.5	29	US	Male	16	Black or African American	No	No	NA	NA	50
63d6fd6a2ab6a0946433add6	z	90	91.25	65.625	96.875	100	100	93.75	93.75	759	811	952	921.5	876	1409.486	0	0	0	0	6	6	55	40	25	75	79.17	15.789473684210526	25	25	25	25	100	18	US	Male	12	White	Yes	No	NA	NA	100
63d6ffe31d0f4bc7fad6c995	z	80	80	6.25	98.4375	100	96.875	100	96.875	267	205.5	273	197.5	222	612.622	1	0	0	0	5	6	97	9	14	87.5	88.33	83.01886792452831	25	25	25	25	100	38	US	Male	18	Black or African American	No	No	NA	NA	100
63d767905eeabd2239a652db	z	93.75	95	71.875	100	100	100	100	100	460	469	535.5	564	508	626.018	0	0	0	0	1	6	68	38	14	91.67	88.33	28.30188679245283	-25	25	-25	-25	-50	22	UK	Male	12	White	No	No	NA	NA	0
63d77a647dbf6c0c53b0d375	slash	93.75	91.25	81.25	95.3125	100	100	87.5	93.75	433	429	479.5	417.5	437	623.203	0	0	0	0	6	6	57	45	18	100	85	11.76470588235294	25	25	12.5	25	87.5	36	US	Male	14	White	No	No	NA	NA	100
63d79c120d736e870e993b8c	z	92.5	95	87.5	95.3125	96.875	96.875	90.625	96.875	419	448	424	401.5	421.5	1260.106	0	0	0	0	6	6	65	41	14	100	88.33	22.641509433962266	-25	12.5	-12.5	-12.5	-37.5	21	UK	Female	12	White	No	No	NA	NA	100
63d79d065189719c8393e3eb	z	93.75	96.25	81.25	98.4375	100	96.875	100	96.875	516	524	504.5	528	521	1169.05	0	0	0	0	6	6	71	37	12	100	90	31.48148148148148	-25	-25	-25	-25	-100	19	US	Male	12	White	No	No	NA	NA	100
63d79d7e23a410a0bcdb390a	z	72.5	71.25	62.5	74.21875	71.875	81.25	75	68.75	958.5	791	792	819.5	819	687.732	0	0	0	0	6	6	31	56	33	83.33	72.5	-28.735632183908045	-25	-25	-25	-25	-100	26	UK	Male	12	White	No	No	NA	NA	100
63d79efd58203fb36a6e7f21	z	96.25	96.25	93.75	96.875	96.875	96.875	93.75	100	896.5	887	977	933	912.5	1278.246	0	0	0	0	6	6	73	30	17	100	85.83	41.74757281553398	-25	-25	-25	-25	-100	37	UK	Male	21	White	No	No	NA	NA	100
63d7a22621e496f7486bc851	z	87.5	87.5	75	90.625	96.875	81.25	87.5	96.875	985	976	925	941.5	944.5	1508.984	0	0	0	0	5	6	65	45	10	91.67	91.67	18.181818181818183	-25	12.5	0	12.5	0	36	US	Female	18	White	No	No	NA	Interesting survey! Thank you!	100
63d7a79e2606216262545e75	z	77.5	78.75	84.375	76.5625	93.75	96.875	53.125	62.5	480.5	414.5	963.5	851	559	671.263	0	0	0	0	5	6	24	72	24	100	80	-50	-25	-25	-25	-25	-100	24	UK	Male	14	White	No	No	NA	NA	100
63d7aaec3ca7349b1aa83301	z	91.25	93.75	87.5	93.75	90.625	100	84.375	100	839	757	957	902.5	842.5	1322.734	0	0	0	0	6	3	40	39	41	91.67	65.83	1.2658227848101267	25	25	-25	12.5	37.5	40	UK	Female	16	Multiple	No	No	NA	NA	100
63d7ab86c847cafcb6b8803c	slash	85	87.5	53.125	94.53125	96.875	96.875	93.75	90.625	513	571	562.5	545	541	1570.095	0	0	0	0	5	6	39	31	50	62.5	58.33	11.428571428571429	25	0	12.5	12.5	50	31	UK	Female	16	Asian	No	No	NA	None	100
63d7b127485d5655e70c8282	slash	76.25	81.25	25	92.1875	100	96.875	87.5	84.375	375.5	401	553.5	562	445	674.572	0	0	0	0	6	6	46	41	33	95.83	72.5	5.747126436781609	25	0	12.5	12.5	50	33	US	Male	16	Black or African American	No	No	NA	NA	0
63d7bb92ab9685eb344e78f4	slash	81.25	82.5	21.875	96.875	100	96.875	93.75	96.875	404.5	438.5	473.5	619.5	488	767.108	0	0	0	0	6	6	35	65	20	83.33	83.33	-30	-25	25	-25	-25	-50	39	UK	Female	12	White	No	No	NA	No	100
63d7c1c77724f08194bcf7d9	z	95	95	81.25	98.4375	96.875	100	100	96.875	909.5	860	883	888	881	608.232	0	0	0	0	6	6	49	47	24	79.17	80	2.083333333333333	25	25	25	25	100	24	US	Male	18	White	No	No	NA	NA	100
63d7e609051bf50f9d1dcd35	slash	97.5	100	96.875	99.21875	100	100	96.875	100	638	685.5	658.5	663	655	588.132	0	0	0	0	6	6	76	31	13	100	89.17	42.05607476635514	-25	-25	-25	-25	-100	30	UK	Male	18	White	No	No	NA	NA	100
63d7eca29f0291aff53b003e	z	88.75	87.5	50	97.65625	100	100	93.75	96.875	633	681.5	702.5	690.5	686	1199.678	0	0	0	0	6	6	61	48	11	100	90.83	11.926605504587156	25	25	25	25	100	39	US	Female	12	Multiple	No	No	NA	no	100
63d7ee554df9f854d75ea6a7	slash	88.75	90	50	99.21875	100	100	100	96.875	445.5	456.5	474	450.5	449	639.437	0	0	0	0	6	0	46	48	26	87.5	78.33	-2.127659574468085	-25	12.5	-25	-12.5	-50	25	UK	Female	18	White	No	No	NA	NA	-50
63d7f17bc657e6dc9e481a9a	slash	88.75	86.25	81.25	89.0625	93.75	96.875	75	90.625	1024.5	1020	1244.5	1136.5	1102	1225.704	0	0	0	0	0	6	61	52	7	100	94.17	7.964601769911504	25	25	25	25	100	26	UK	Male	12	White	No	No	NA	NA	0
63d7f3f4e50de685d3d5b4fb	z	81.25	87.5	50	92.96875	100	81.25	93.75	96.875	439.5	508.5	543	544	503.5	1202.694	0	0	0	0	5	6	48	50	22	83.33	81.67	-2.0408163265306123	25	12.5	0	12.5	50	37	US	Male	16	Multiple	Yes	No	NA	NA	100
63d7f42900f82081456a376a	z	95	72.5	90.625	82.03125	100	84.375	65.625	78.125	931.5	1068.5	1411.5	988.5	1062.5	1597.441	0	0	0	0	6	6	79	27	14	100	88.33	49.056603773584904	-25	25	0	0	0	38	UK	Female	12	White	No	No	NA	NA	100
63d7f67f398e16e63a1fb6cf	slash	72.5	83.75	21.875	92.1875	93.75	87.5	87.5	100	449.5	434.5	554.5	511.5	465.5	2662.075	0	0	0	0	5	6	61	22	37	79.17	69.17	46.98795180722892	25	12.5	12.5	12.5	62.5	26	US	Female	12	White	No	No	NA	This was an EXTREMELY funnnnn study!!! By FAR compared to most others that I have participated in via Prolific. Other researchers should take notes from you all at how to better their studies and make them at least somewhat interactive and fun like this one was. Thanks so much for allowing me to participate.	50
63d82b0ef18b425db684c7e5	slash	95	96.25	81.25	99.21875	96.875	100	100	100	843	823.5	868.5	868	854.5	635.078	0	0	0	0	6	6	67	41	12	100	90	24.074074074074073	-25	25	-12.5	-25	-37.5	29	US	Not listed: Non-binary	12	White	No	No	NA	NA	50
63d864bfc3bc732e26295c9c	slash	92.5	98.75	90.625	96.875	93.75	100	100	93.75	841	934	864	847.5	864	1205.906	0	0	0	0	4	6	23	68	29	100	75.83	-49.45054945054945	-25	25	-25	-25	-50	34	US	Male	12	Multiple	No	No	NA	NA	100
63d8665164999168637f2029	z	95	91.25	71.875	98.4375	100	93.75	100	100	800	796.5	800.5	819.5	806	712.352	0	0	0	0	6	6	91	23	6	95.83	95	59.64912280701754	-25	0	-25	-25	-75	27	US	Female	12	White	No	No	NA	NA	100
63d881ab484805569b553bd8	z	86.25	88.75	96.875	85.15625	84.375	84.375	84.375	87.5	1077	1096.5	1226	1080	1109	804.376	0	0	0	0	5	5	38	67	15	100	87.5	-27.61904761904762	-25	-25	-25	-25	-100	33	US	Male	12	White	Yes	No	NA	NA	100
63d8d641a5a265b01a28716c	slash	93.75	100	96.875	96.875	100	87.5	100	100	773	815.5	764.5	727.5	773.5	634.746	0	0	0	0	5	6	60	40	20	100	83.33	20	12.5	0	0	0	12.5	27	US	Male	12	White	No	No	NA	NA	100
63d92dacc885e6167a4a486c	z	86.25	81.25	46.875	92.96875	93.75	96.875	87.5	93.75	416.5	351	424	399	389.5	586.056	0	0	0	0	6	6	65	31	24	91.67	80	35.41666666666667	12.5	12.5	0	0	25	34	US	Male	18	White	No	No	NA	NA	50
63d95313b31ba96b668888e2	slash	87.5	92.5	78.125	92.96875	93.75	87.5	100	90.625	726.5	833.5	824	859.5	820	1360.413	0	0	0	0	6	6	63	32	25	95.83	79.17	32.631578947368425	-25	25	-25	-25	-50	34	UK	Male	18	White	No	No	NA	NA	100
63dab0380b8791f9560fd329	slash	93.75	97.5	84.375	98.4375	100	96.875	100	96.875	636.5	667.5	666	651	657	1283.161	0	0	0	0	5	6	12	98	10	100	91.67	-78.18181818181819	-25	25	-25	-25	-50	35	US	Male	12	White	No	No	NA	NA	100
63db1ccde6434330f2a99d87	z	93.75	92.5	81.25	96.09375	96.875	90.625	96.875	100	643.5	621.5	689	621.5	643	1458.889	0	0	0	0	6	6	85	17	18	100	85	66.66666666666666	25	25	12.5	25	87.5	37	US	Not listed: nonbinary	16	Black or African American	No	No	NA	NA	100
63dbe76cbc72cdb0f3e93414	z	91.25	95	65.625	100	100	100	100	100	577	615	748	773.5	634.5	1363.836	0	0	0	0	6	6	96	10	14	100	88.33	81.13207547169812	25	12.5	12.5	12.5	62.5	39	UK	Female	16	White	No	No	NA	NA	100
63dc9888ca8a3238e40fada8	z	95	92.5	71.875	99.21875	100	96.875	100	100	304.5	301.5	387.5	362.5	339.5	940.047	0	0	0	0	6	6	90	14	16	95.83	86.67	73.07692307692307	25	25	25	25	100	31	US	Male	12	White	No	No	NA	NA	100
63dcc00d97b599698e60a1a6	z	80	80	0	100	100	100	100	100	47	51	74.5	67.5	58	311.807	1	0	1	0	2	6	42	40	38	70.83	68.33	2.4390243902439024	25	25	25	25	100	30	US	Male	16	Black or African American	No	No	NA	NA	0
63dd37970407f565167e5361	z	60	80	21.875	82.03125	78.125	84.375	87.5	78.125	292	226	264.5	392.5	270	568.52	0	0	0	0	0	6	21	19	80	16.67	33.33	5	0	0	0	25	25	18	UK	Male	12	Multiple	No	No	NA	NA	0
63de2e4a0c6fd41343f82a79	slash	90	86.25	81.25	89.84375	100	90.625	84.375	84.375	854.5	926	955.5	1078	959.5	1622.858	0	0	0	0	6	6	70	41	9	95.83	92.5	26.126126126126124	25	25	0	12.5	62.5	31	US	Female	16	White	No	No	NA	NA	100
63e316f79fdeba5ba50385e1	z	90	90	68.75	95.3125	100	96.875	84.375	100	365.5	372.5	501.5	397.5	389.5	776.668	0	0	0	0	6	6	87	13	20	91.67	83.33	74	-25	0	-12.5	-25	-62.5	25	US	Male	12	Multiple	No	No	NA	NA	50
63e3d578865b052c54e5bb22	z	91.25	91.25	78.125	94.53125	93.75	96.875	100	87.5	789.5	875.5	887	908.5	878	796.814	0	0	0	0	0	6	73	40	7	100	94.17	29.20353982300885	-25	-25	0	-12.5	-62.5	31	UK	Female	18	White	No	No	NA	NA	0
63e51bc04bab3dc97deba8de	slash	90	93.75	84.375	93.75	93.75	96.875	84.375	100	455.5	542	541.5	502.5	518.5	819.182	0	0	0	0	6	6	78	16	26	87.5	78.33	65.95744680851064	-25	25	12.5	25	37.5	29	UK	Male	14	White	No	No	NA	NA	100
63e51bd9b573cd46809e1d56	slash	91.25	90	81.25	92.96875	96.875	93.75	84.375	96.875	634	549.5	717.5	669.5	688	846.978	0	0	0	0	4	6	46	41	33	87.5	72.5	5.747126436781609	25	25	25	25	100	28	US	Male	12	Asian	No	No	NA	NA	0
63e51be13df7cac2d9348a05	z	95	92.5	75	98.4375	100	100	96.875	96.875	741	754.5	766.5	764	758	1019.871	0	0	0	0	6	0	43	64	13	95.83	89.17	-19.626168224299064	25	25	25	25	100	26	US	Male	18	White	No	No	NA	NA	50
63e51be199687d0e5eec6f0b	z	93.75	88.75	62.5	98.4375	100	96.875	96.875	100	538.5	550	681.5	485.5	564	1499.094	0	0	0	0	6	6	52	44	24	100	80	8.333333333333332	25	12.5	25	25	87.5	23	UK	Male	18	White	No	No	NA	NA	100
63e51c373af1cc5baf0c727f	slash	90	92.5	68.75	96.875	100	96.875	96.875	93.75	622	690	625	662.5	640	2232.944	0	0	0	0	4	6	43	44	33	79.17	72.5	-1.1494252873563218	-25	-25	-25	-25	-100	34	UK	Male	18	White	No	No	NA	NA	-100
63e51ccf6611acbfdc8c13c9	z	88.75	73.75	68.75	84.375	100	100	68.75	68.75	497	458.5	937	661	555	1017.815	0	0	0	0	6	6	50	34	36	54.17	70	19.047619047619047	25	-25	0	-25	-25	25	UK	Male	18	Asian	No	No	NA	NA	100
63e520b01779bbc9c4f6d1eb	slash	86.25	92.5	65.625	95.3125	93.75	93.75	96.875	96.875	885.5	880.5	888	882.5	884.5	1228.629	0	0	0	0	5	6	90	11	19	100	84.17	78.21782178217822	-25	-25	-25	-25	-100	37	UK	Male	16	White	No	No	NA	NA	0
63e52666f4a31e05b9fc6680	slash	90	100	90.625	96.09375	96.875	100	96.875	90.625	694	764.5	763	767.5	737.5	602.385	0	0	0	0	1	2	56	59	5	100	95.83	-2.608695652173913	-25	-25	-25	-25	-100	38	UK	Male	16	White	No	No	NA	NA	50
63e52dbdcdee07bcdb0e7da4	z	82.5	85	25	98.4375	100	100	96.875	96.875	337.5	321	376	358.5	342.5	1254.26	1	0	0	0	6	6	44	58	18	100	85	-13.725490196078432	-25	-25	-25	-25	-100	23	US	Female	18	White	No	No	NA	NA	-100
63e52f8ab3688f45f842114c	z	95	96.25	87.5	97.65625	100	100	96.875	93.75	543	524.5	593	621.5	584.5	1446.645	0	0	0	0	6	6	46	34	40	87.5	66.67	15	-25	0	12.5	-25	-37.5	33	US	Male	12	Multiple	Yes	No	NA	NA	100
63e530e893c44a3aefe9b29c	slash	88.75	98.75	93.75	93.75	100	100	96.875	78.125	382	389.5	458.5	459.5	403	670.116	0	0	0	0	6	5	53	50	17	79.17	85.83	2.912621359223301	-25	25	-25	-25	-50	35	UK	Male	16	Asian	No	No	NA	thank you, was a great experiment	100
63e538754c4b30560ca84884	slash	77.5	81.25	9.375	96.875	100	100	90.625	96.875	314.5	309	320	341.5	315	807.177	1	0	0	0	0	4	48	52	20	91.67	83.33	-4	-25	-25	-12.5	-12.5	-75	30	US	Male	12	Multiple	No	No	NA	Thanks	0
63e5525d306024ee8865e880	z	90	92.5	75	95.3125	100	90.625	90.625	100	825.5	913.5	800.5	807.5	836	1077.887	0	0	0	0	4	6	67	40	13	100	89.17	25.233644859813083	-25	-25	-25	-25	-100	23	UK	Female	21	White	No	No	NA	NA	100
63e55f03b3c1f7481cec6eb9	slash	81.25	81.25	6.25	100	100	100	100	100	240	302	277.5	252.5	256.5	1199.352	1	0	0	0	4	6	52	54	14	95.83	88.33	-1.8867924528301887	-25	-12.5	-25	-25	-87.5	38	US	Female	16	White	No	No	NA	NA	-50
63e55f08844f6fb08115851f	z	95	92.5	84.375	96.09375	96.875	90.625	100	96.875	875	933.5	879.5	825.5	881.5	627.078	0	0	0	0	6	6	51	36	33	95.83	72.5	17.24137931034483	25	25	25	12.5	87.5	32	US	Male	16	White	No	No	NA	thanks!	100
63e56678a87f209e2ca83059	slash	78.75	76.25	0	96.875	96.875	93.75	100	96.875	325	302	365.5	532.5	338.5	1288.661	1	0	0	0	0	6	21	83	16	95.83	86.67	-59.61538461538461	-12.5	-12.5	-25	-12.5	-62.5	26	US	Female	12	White	No	No	NA	NA	-100
63e5747f1eb29ec68ae2ddd6	slash	73.75	78.75	9.375	92.96875	93.75	93.75	96.875	87.5	300.5	326.5	251	319	304.5	1727.75	1	0	0	0	0	4	24	28	68	25	43.33	-7.6923076923076925	12.5	12.5	0	25	50	21	UK	Male	12	Multiple	No	No	NA	NA	50
63e5a6690eeedc20da056717	z	97.5	91.25	87.5	96.09375	100	100	100	84.375	723.5	533	810	910	769	652.112	0	0	0	0	5	6	50	50	20	100	83.33	0	25	25	12.5	12.5	75	39	US	Male	16	White	No	No	NA	NA	100
63e5ffdf639ebdcf35aacb09	z	82.5	81.25	68.75	85.15625	96.875	93.75	65.625	84.375	433	444.5	578.5	512	462.5	1112.631	0	0	0	0	6	6	43	69	8	95.83	93.33	-23.214285714285715	25	25	12.5	25	87.5	33	US	Male	18	White	No	No	NA	NA	100
63e6378e04ade071ebf9ff9c	slash	73.75	72.5	12.5	88.28125	84.375	87.5	87.5	93.75	744	523.5	521.5	774	687	2743.545	0	0	0	0	5	6	27	35	58	70.83	51.67	-12.903225806451612	25	25	25	25	100	31	US	Male	16	Black or African American	No	No	NA	NA	100
63e6cf0764dc4e52bee573af	slash	90	91.25	84.375	92.1875	90.625	100	96.875	81.25	974	909	1007.5	1012	989	1397.116	0	0	0	0	0	6	63	27	30	83.33	75	40	-25	-25	-25	-25	-100	27	UK	Male	14	White	No	No	NA	NA	0
63e6dfd8bb1c10a44d13d7e5	slash	87.5	92.5	81.25	92.1875	100	93.75	78.125	96.875	700	731.5	976	880	812	1168.166	0	0	0	0	6	6	51	41	28	91.67	76.67	10.869565217391305	-25	25	-25	-25	-50	29	UK	Female	16	White	No	No	NA	NA	-50
63ea44a0adefd2af8e13015c	slash	93.75	95	84.375	96.875	100	96.875	93.75	96.875	520	492.5	654.5	549	545	742.891	0	0	0	0	1	6	19	25	76	45.83	36.67	-13.636363636363635	25	12.5	12.5	-12.5	37.5	32	UK	Male	21	Asian	No	No	NA	ba and da was not playing for me	100
